timestamp,cluster,warehouses,duration_seconds,git_branch,run_type,metric_value,metric_name
2025-06-14 21:20:13,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-14 21:20:13,perf7,5000,3600,origin/main,default,64270,tpmC
2025-06-14 21:33:28,perf9,16000,7200,origin/main,default_oltp_sink_on,77,newOrderLatency90
2025-06-14 21:33:28,perf9,16000,7200,origin/main,default_oltp_sink_on,205199,tpmC
2025-06-14 23:44:11,perf2,16000,7200,origin/main,default,204827,tpmC
2025-06-14 23:44:11,perf2,16000,7200,origin/main,default,196,newOrderLatency90
2025-06-14 23:59:37,perf3,16000,7200,origin/stable-24-4,default,204755,tpmC
2025-06-14 23:59:37,perf3,16000,7200,origin/stable-24-4,default,124,newOrderLatency90
2025-06-15 01:12:56,perf9,16000,7200,origin/main,default_oltp_sink_on,205097,tpmC
2025-06-15 01:12:56,perf9,16000,7200,origin/main,default_oltp_sink_on,93,newOrderLatency90
2025-06-15 02:22:02,perf2,12000,1800,origin/main,latency,153983,tpmC
2025-06-15 02:22:02,perf2,12000,1800,origin/main,latency,136,newOrderLatency90
2025-06-15 02:37:50,perf3,12000,1800,origin/stable-24-4,latency,55,newOrderLatency90
2025-06-15 02:37:50,perf3,12000,1800,origin/stable-24-4,latency,154012,tpmC
2025-06-15 04:49:09,perf9,16000,7200,origin/main,default_oltp_sink_on,83,newOrderLatency90
2025-06-15 04:49:09,perf9,16000,7200,origin/main,default_oltp_sink_on,205190,tpmC
2025-06-15 07:04:13,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-06-15 07:04:13,perf2,16000,7200,origin/main,default,204994,tpmC
2025-06-15 07:50:30,perf3,16000,7200,origin/stable-25-1-1,default,93,newOrderLatency90
2025-06-15 07:50:30,perf3,16000,7200,origin/stable-25-1-1,default,205143,tpmC
2025-06-15 08:31:02,perf9,16000,7200,origin/main,default_oltp_sink_on,205221,tpmC
2025-06-15 08:31:02,perf9,16000,7200,origin/main,default_oltp_sink_on,80,newOrderLatency90
2025-06-15 09:16:46,perf2,12000,1800,origin/main,latency,154027,tpmC
2025-06-15 09:16:46,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-06-15 09:41:11,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-15 09:41:11,perf7,5000,3600,origin/main,default,64292,tpmC
2025-06-15 10:02:59,perf3,12000,1800,origin/stable-25-1-1,latency,41,newOrderLatency90
2025-06-15 10:02:59,perf3,12000,1800,origin/stable-25-1-1,latency,154160,tpmC
2025-06-15 12:08:55,perf9,16000,7200,origin/main,default_oltp_sink_on,85,newOrderLatency90
2025-06-15 12:08:55,perf9,16000,7200,origin/main,default_oltp_sink_on,205155,tpmC
2025-06-15 13:22:17,perf2,16000,7200,origin/main,default,196,newOrderLatency90
2025-06-15 13:22:17,perf2,16000,7200,origin/main,default,204890,tpmC
2025-06-15 15:34:53,perf2,12000,1800,origin/main,latency,160,newOrderLatency90
2025-06-15 15:34:53,perf2,12000,1800,origin/main,latency,153691,tpmC
2025-06-15 15:35:42,perf3,16000,7200,origin/stable-25-1,default,82,newOrderLatency90
2025-06-15 15:35:42,perf3,16000,7200,origin/stable-25-1,default,205200,tpmC
2025-06-15 15:50:47,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-15 15:50:47,perf7,5000,3600,origin/main,default,64279,tpmC
2025-06-15 16:06:44,perf9,16000,7200,origin/main,default_oltp_sink_on,75,newOrderLatency90
2025-06-15 16:06:44,perf9,16000,7200,origin/main,default_oltp_sink_on,205237,tpmC
2025-06-15 17:48:19,perf3,12000,1800,origin/stable-25-1,latency,37,newOrderLatency90
2025-06-15 17:48:19,perf3,12000,1800,origin/stable-25-1,latency,154145,tpmC
2025-06-15 19:39:22,perf2,16000,7200,origin/main,default,204879,tpmC
2025-06-15 19:39:22,perf2,16000,7200,origin/main,default,196,newOrderLatency90
2025-06-15 19:56:28,perf9,16000,7200,origin/main,default_oltp_sink_on,70,newOrderLatency90
2025-06-15 19:56:28,perf9,16000,7200,origin/main,default_oltp_sink_on,205301,tpmC
2025-06-15 21:08:12,perf7,5000,3600,origin/main,default,19,newOrderLatency90
2025-06-15 21:08:12,perf7,5000,3600,origin/main,default,64236,tpmC
2025-06-15 21:51:56,perf2,12000,1800,origin/main,latency,153992,tpmC
2025-06-15 21:51:56,perf2,12000,1800,origin/main,latency,136,newOrderLatency90
2025-06-15 22:45:43,perf3,16000,7200,origin/stable-25-1-analytics,default,78,newOrderLatency90
2025-06-15 22:45:43,perf3,16000,7200,origin/stable-25-1-analytics,default,205271,tpmC
2025-06-15 23:32:18,perf9,16000,7200,origin/main,default_oltp_sink_on,71,newOrderLatency90
2025-06-15 23:32:18,perf9,16000,7200,origin/main,default_oltp_sink_on,205270,tpmC
2025-06-15 23:57:11,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-15 23:57:11,perf7,5000,3600,origin/main,default,64273,tpmC
2025-06-16 00:15:55,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-06-16 00:15:55,perf2,16000,7200,origin/main,default,204887,tpmC
2025-06-16 00:58:09,perf3,12000,1800,origin/stable-25-1-analytics,latency,154110,tpmC
2025-06-16 00:58:09,perf3,12000,1800,origin/stable-25-1-analytics,latency,39,newOrderLatency90
2025-06-16 02:35:13,perf2,12000,1800,origin/main,latency,153971,tpmC
2025-06-16 02:35:13,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-06-16 03:08:25,perf9,16000,7200,origin/main,default_oltp_sink_on,205243,tpmC
2025-06-16 03:08:25,perf9,16000,7200,origin/main,default_oltp_sink_on,73,newOrderLatency90
2025-06-16 06:08:16,perf3,16000,7200,origin/stable-24-4,default,124,newOrderLatency90
2025-06-16 06:08:16,perf3,16000,7200,origin/stable-24-4,default,204824,tpmC
2025-06-16 06:43:57,perf9,16000,7200,origin/main,default_oltp_sink_on,80,newOrderLatency90
2025-06-16 06:43:57,perf9,16000,7200,origin/main,default_oltp_sink_on,205200,tpmC
2025-06-16 08:20:54,perf3,12000,1800,origin/stable-24-4,latency,44,newOrderLatency90
2025-06-16 08:20:54,perf3,12000,1800,origin/stable-24-4,latency,154086,tpmC
2025-06-16 09:01:43,perf2,16000,7200,origin/main,default,204931,tpmC
2025-06-16 09:01:43,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-06-16 10:19:21,perf9,16000,7200,origin/main,default_oltp_sink_on,75,newOrderLatency90
2025-06-16 10:19:21,perf9,16000,7200,origin/main,default_oltp_sink_on,205207,tpmC
2025-06-16 11:14:17,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-06-16 11:14:17,perf2,12000,1800,origin/main,latency,154004,tpmC
2025-06-16 11:38:51,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-16 11:38:51,perf7,5000,3600,origin/main,default,64259,tpmC
2025-06-16 13:29:31,perf3,16000,7200,origin/stable-25-1-1,default,100,newOrderLatency90
2025-06-16 13:29:31,perf3,16000,7200,origin/stable-25-1-1,default,205050,tpmC
2025-06-16 13:54:50,perf7,5000,3600,origin/main,default,64261,tpmC
2025-06-16 13:54:50,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-16 14:17:05,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,193426,tpmC
2025-06-16 14:17:05,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,2000,newOrderLatency90
2025-06-16 14:18:03,perf9,16000,7200,origin/main,default_oltp_sink_on,205255,tpmC
2025-06-16 14:18:03,perf9,16000,7200,origin/main,default_oltp_sink_on,72,newOrderLatency90
2025-06-16 15:28:12,perf2,16000,7200,origin/main,default,204908,tpmC
2025-06-16 15:28:12,perf2,16000,7200,origin/main,default,196,newOrderLatency90
2025-06-16 15:42:08,perf3,12000,1800,origin/stable-25-1-1,latency,154140,tpmC
2025-06-16 15:42:08,perf3,12000,1800,origin/stable-25-1-1,latency,43,newOrderLatency90
2025-06-16 15:53:59,perf7,5000,3600,origin/main,default,64251,tpmC
2025-06-16 15:53:59,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-16 17:45:27,perf2,12000,1800,origin/main,latency,154096,tpmC
2025-06-16 17:45:27,perf2,12000,1800,origin/main,latency,136,newOrderLatency90
2025-06-16 17:53:34,perf9,16000,7200,origin/main,default_oltp_sink_on,76,newOrderLatency90
2025-06-16 17:53:34,perf9,16000,7200,origin/main,default_oltp_sink_on,205303,tpmC
2025-06-16 18:05:03,perf7,5000,3600,origin/main,default,64254,tpmC
2025-06-16 18:05:03,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-16 18:29:24,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154101,tpmC
2025-06-16 18:29:24,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,51,newOrderLatency90
2025-06-16 20:18:18,perf7,5000,3600,origin/main,default,64302,tpmC
2025-06-16 20:18:18,perf7,5000,3600,origin/main,default,19,newOrderLatency90
2025-06-16 20:24:12,perf3,16000,7200,origin/stable-25-1,default,205289,tpmC
2025-06-16 20:24:12,perf3,16000,7200,origin/stable-25-1,default,74,newOrderLatency90
2025-06-16 20:54:22,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,194640,tpmC
2025-06-16 20:54:22,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,2000,newOrderLatency90
2025-06-16 21:53:31,perf9,16000,7200,origin/main,default_oltp_sink_on,205177,tpmC
2025-06-16 21:53:31,perf9,16000,7200,origin/main,default_oltp_sink_on,88,newOrderLatency90
2025-06-16 22:16:30,perf2,16000,7200,origin/main,default,204852,tpmC
2025-06-16 22:16:30,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-06-16 22:17:27,perf7,5000,3600,origin/main,default,64260,tpmC
2025-06-16 22:17:27,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-16 22:36:46,perf3,12000,1800,origin/stable-25-1,latency,154132,tpmC
2025-06-16 22:36:46,perf3,12000,1800,origin/stable-25-1,latency,38,newOrderLatency90
2025-06-17 00:19:00,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-17 00:19:00,perf7,5000,3600,origin/main,default,64256,tpmC
2025-06-17 00:40:07,perf2,12000,1800,origin/main,latency,154041,tpmC
2025-06-17 00:40:07,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-06-17 01:06:52,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154119,tpmC
2025-06-17 01:06:52,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,48,newOrderLatency90
2025-06-17 01:29:32,perf9,16000,7200,origin/main,default_oltp_sink_on,205047,tpmC
2025-06-17 01:29:32,perf9,16000,7200,origin/main,default_oltp_sink_on,83,newOrderLatency90
2025-06-17 02:51:40,perf7,5000,3600,origin/main,default,64298,tpmC
2025-06-17 02:51:40,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-17 03:29:06,perf3,16000,7200,origin/stable-25-1,default,74,newOrderLatency90
2025-06-17 03:29:06,perf3,16000,7200,origin/stable-25-1,default,205252,tpmC
2025-06-17 03:37:36,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,195887,tpmC
2025-06-17 03:37:36,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,1750,newOrderLatency90
2025-06-17 05:10:50,perf9,16000,7200,origin/main,default_oltp_sink_on,205188,tpmC
2025-06-17 05:10:50,perf9,16000,7200,origin/main,default_oltp_sink_on,82,newOrderLatency90
2025-06-17 05:41:43,perf3,12000,1800,origin/stable-25-1,latency,37,newOrderLatency90
2025-06-17 05:41:43,perf3,12000,1800,origin/stable-25-1,latency,154083,tpmC
2025-06-17 07:46:24,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-17 07:46:24,perf7,5000,3600,origin/main,default,64276,tpmC
2025-06-17 07:50:12,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,50,newOrderLatency90
2025-06-17 07:50:12,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154084,tpmC
2025-06-17 09:09:20,perf9,16000,7200,origin/main,default_oltp_sink_on,84,newOrderLatency90
2025-06-17 09:09:20,perf9,16000,7200,origin/main,default_oltp_sink_on,205148,tpmC
2025-06-17 10:19:50,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-17 10:19:50,perf7,5000,3600,origin/main,default,64250,tpmC
2025-06-17 10:22:12,perf3,16000,7200,origin/stable-25-1-1,default,204969,tpmC
2025-06-17 10:22:12,perf3,16000,7200,origin/stable-25-1-1,default,100,newOrderLatency90
2025-06-17 10:55:35,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,197247,tpmC
2025-06-17 10:55:35,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,1750,newOrderLatency90
2025-06-17 12:19:30,perf7,5000,3600,origin/main,default,64274,tpmC
2025-06-17 12:19:30,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-17 12:54:04,perf3,12000,1800,origin/stable-25-1-1,latency,40,newOrderLatency90
2025-06-17 12:54:04,perf3,12000,1800,origin/stable-25-1-1,latency,154062,tpmC
2025-06-17 13:34:50,perf9,16000,7200,origin/main,default_oltp_sink_on,86,newOrderLatency90
2025-06-17 13:34:50,perf9,16000,7200,origin/main,default_oltp_sink_on,205178,tpmC
2025-06-17 14:50:05,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-17 14:50:05,perf7,5000,3600,origin/main,default,64288,tpmC
2025-06-17 15:08:09,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,45,newOrderLatency90
2025-06-17 15:08:09,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154088,tpmC
2025-06-17 15:26:49,perf3,16000,7200,origin/stable-25-1-2,default,205233,tpmC
2025-06-17 15:26:49,perf3,16000,7200,origin/stable-25-1-2,default,79,newOrderLatency90
2025-06-17 17:12:23,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-17 17:12:23,perf7,5000,3600,origin/main,default,64259,tpmC
2025-06-17 17:52:07,perf3,12000,1800,origin/stable-25-1-2,latency,154143,tpmC
2025-06-17 17:52:07,perf3,12000,1800,origin/stable-25-1-2,latency,40,newOrderLatency90
2025-06-17 18:11:31,perf9,16000,7200,origin/main,default_oltp_sink_on,205254,tpmC
2025-06-17 18:11:31,perf9,16000,7200,origin/main,default_oltp_sink_on,74,newOrderLatency90
2025-06-17 18:12:02,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,1500,newOrderLatency90
2025-06-17 18:12:02,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,196363,tpmC
2025-06-17 19:20:46,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-06-17 19:20:46,perf7,5000,3600,origin/main,default,64222,tpmC
2025-06-17 21:40:57,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-17 21:40:57,perf7,5000,3600,origin/main,default,64262,tpmC
2025-06-17 21:55:28,perf9,16000,7200,origin/main,default_oltp_sink_on,74,newOrderLatency90
2025-06-17 21:55:28,perf9,16000,7200,origin/main,default_oltp_sink_on,205266,tpmC
2025-06-17 22:24:33,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,50,newOrderLatency90
2025-06-17 22:24:33,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,153995,tpmC
2025-06-17 22:27:42,perf2,16000,7200,origin/main,default,204709,tpmC
2025-06-17 22:27:42,perf2,16000,7200,origin/main,default,220,newOrderLatency90
2025-06-17 22:57:35,perf3,16000,7200,origin/stable-25-1-analytics,default,205189,tpmC
2025-06-17 22:57:35,perf3,16000,7200,origin/stable-25-1-analytics,default,88,newOrderLatency90
2025-06-17 23:40:26,perf7,5000,3600,origin/main,default,64273,tpmC
2025-06-17 23:40:26,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-18 00:40:17,perf2,12000,1800,origin/main,latency,148,newOrderLatency90
2025-06-18 00:40:17,perf2,12000,1800,origin/main,latency,153836,tpmC
2025-06-18 01:10:10,perf3,12000,1800,origin/stable-25-1-analytics,latency,42,newOrderLatency90
2025-06-18 01:10:10,perf3,12000,1800,origin/stable-25-1-analytics,latency,154125,tpmC
2025-06-18 01:31:21,perf9,16000,7200,origin/main,default_oltp_sink_on,97,newOrderLatency90
2025-06-18 01:31:21,perf9,16000,7200,origin/main,default_oltp_sink_on,204929,tpmC
2025-06-18 05:11:39,perf9,16000,7200,origin/main,default_oltp_sink_on,80,newOrderLatency90
2025-06-18 05:11:39,perf9,16000,7200,origin/main,default_oltp_sink_on,205272,tpmC
2025-06-18 06:01:00,perf3,16000,7200,origin/stable-25-1,default,205250,tpmC
2025-06-18 06:01:00,perf3,16000,7200,origin/stable-25-1,default,80,newOrderLatency90
2025-06-18 08:25:42,perf3,12000,1800,origin/stable-25-1,latency,36,newOrderLatency90
2025-06-18 08:25:42,perf3,12000,1800,origin/stable-25-1,latency,154269,tpmC
2025-06-18 08:48:58,perf9,16000,7200,origin/main,default_oltp_sink_on,205135,tpmC
2025-06-18 08:48:58,perf9,16000,7200,origin/main,default_oltp_sink_on,83,newOrderLatency90
2025-06-18 09:00:09,perf2,16000,7200,origin/main,default,204755,tpmC
2025-06-18 09:00:09,perf2,16000,7200,origin/main,default,208,newOrderLatency90
2025-06-18 09:14:11,perf7,5000,3600,origin/main,default,64248,tpmC
2025-06-18 09:14:11,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-18 11:35:51,perf2,12000,1800,origin/main,latency,153905,tpmC
2025-06-18 11:35:51,perf2,12000,1800,origin/main,latency,148,newOrderLatency90
2025-06-18 11:36:15,perf7,5000,3600,origin/main,default,64313,tpmC
2025-06-18 11:36:15,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-18 13:04:47,perf3,16000,7200,origin/stable-24-4,default,124,newOrderLatency90
2025-06-18 13:04:47,perf3,16000,7200,origin/stable-24-4,default,204849,tpmC
2025-06-18 13:05:57,perf9,16000,7200,origin/main,default_oltp_sink_on,205138,tpmC
2025-06-18 13:05:57,perf9,16000,7200,origin/main,default_oltp_sink_on,83,newOrderLatency90
2025-06-18 13:58:40,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-18 13:58:40,perf7,5000,3600,origin/main,default,64259,tpmC
2025-06-18 15:17:22,perf3,12000,1800,origin/stable-24-4,latency,154122,tpmC
2025-06-18 15:17:22,perf3,12000,1800,origin/stable-24-4,latency,47,newOrderLatency90
2025-06-18 16:20:54,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-18 16:20:54,perf7,5000,3600,origin/main,default,64264,tpmC
2025-06-18 17:33:39,perf9,16000,7200,origin/main,default_oltp_sink_on,205199,tpmC
2025-06-18 17:33:39,perf9,16000,7200,origin/main,default_oltp_sink_on,79,newOrderLatency90
2025-06-18 18:55:03,perf7,5000,3600,origin/main,default,64249,tpmC
2025-06-18 18:55:03,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-18 19:47:07,perf3,16000,7200,origin/stable-25-1-2,default,205259,tpmC
2025-06-18 19:47:07,perf3,16000,7200,origin/stable-25-1-2,default,75,newOrderLatency90
2025-06-18 21:43:31,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-18 21:43:31,perf7,5000,3600,origin/main,default,64257,tpmC
2025-06-18 21:43:37,perf9,16000,7200,origin/main,default_oltp_sink_on,205250,tpmC
2025-06-18 21:43:37,perf9,16000,7200,origin/main,default_oltp_sink_on,80,newOrderLatency90
2025-06-18 22:26:07,perf3,12000,1800,origin/stable-25-1-2,latency,154089,tpmC
2025-06-18 22:26:07,perf3,12000,1800,origin/stable-25-1-2,latency,38,newOrderLatency90
2025-06-18 23:52:20,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-18 23:52:20,perf7,5000,3600,origin/main,default,64256,tpmC
2025-06-19 01:37:37,perf9,16000,7200,origin/main,default_oltp_sink_on,205303,tpmC
2025-06-19 01:37:37,perf9,16000,7200,origin/main,default_oltp_sink_on,73,newOrderLatency90
2025-06-19 02:28:30,perf7,5000,3600,origin/main,default,64297,tpmC
2025-06-19 02:28:30,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-19 03:36:23,perf3,16000,7200,origin/stable-25-1-analytics,default,205173,tpmC
2025-06-19 03:36:23,perf3,16000,7200,origin/stable-25-1-analytics,default,79,newOrderLatency90
2025-06-19 05:14:17,perf9,16000,7200,origin/main,default_oltp_sink_on,205206,tpmC
2025-06-19 05:14:17,perf9,16000,7200,origin/main,default_oltp_sink_on,77,newOrderLatency90
2025-06-19 06:10:17,perf3,12000,1800,origin/stable-25-1-analytics,latency,39,newOrderLatency90
2025-06-19 06:10:17,perf3,12000,1800,origin/stable-25-1-analytics,latency,154183,tpmC
2025-06-19 09:15:21,perf9,16000,7200,origin/main,default_oltp_sink_on,75,newOrderLatency90
2025-06-19 09:15:21,perf9,16000,7200,origin/main,default_oltp_sink_on,205303,tpmC
2025-06-19 10:05:25,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-19 10:05:25,perf7,5000,3600,origin/main,default,64268,tpmC
2025-06-19 11:01:51,perf3,16000,7200,origin/stable-25-1-2,default,72,newOrderLatency90
2025-06-19 11:01:51,perf3,16000,7200,origin/stable-25-1-2,default,205282,tpmC
2025-06-19 12:20:31,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-19 12:20:31,perf7,5000,3600,origin/main,default,64255,tpmC
2025-06-19 13:37:34,perf3,12000,1800,origin/stable-25-1-2,latency,39,newOrderLatency90
2025-06-19 13:37:34,perf3,12000,1800,origin/stable-25-1-2,latency,154117,tpmC
2025-06-19 13:46:11,perf9,16000,7200,origin/main,default_oltp_sink_on,205301,tpmC
2025-06-19 13:46:11,perf9,16000,7200,origin/main,default_oltp_sink_on,69,newOrderLatency90
2025-06-19 14:14:40,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-06-19 14:14:40,perf2,12000,1800,origin/main,latency,154165,tpmC
2025-06-19 15:05:18,perf7,5000,3600,origin/main,default,64300,tpmC
2025-06-19 15:05:18,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-19 16:55:43,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-06-19 16:55:43,perf2,12000,1800,origin/main,latency,154023,tpmC
2025-06-19 17:50:06,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,112,newOrderLatency90
2025-06-19 17:50:06,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,204739,tpmC
2025-06-19 18:10:07,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-19 18:10:07,perf7,5000,3600,origin/main,default,64290,tpmC
2025-06-19 18:24:30,perf9,16000,7200,origin/main,default_oltp_sink_on,72,newOrderLatency90
2025-06-19 18:24:30,perf9,16000,7200,origin/main,default_oltp_sink_on,205309,tpmC
2025-06-19 18:25:37,perf3,16000,7200,origin/main,default,205295,tpmC
2025-06-19 18:25:37,perf3,16000,7200,origin/main,default,69,newOrderLatency90
2025-06-19 20:21:45,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-19 20:21:45,perf7,5000,3600,origin/main,default,64263,tpmC
2025-06-19 20:44:33,perf3,12000,1800,origin/main,latency,42,newOrderLatency90
2025-06-19 20:44:33,perf3,12000,1800,origin/main,latency,154161,tpmC
2025-06-19 22:22:12,perf7,5000,3600,origin/main,default,64230,tpmC
2025-06-19 22:22:12,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-19 22:37:38,perf9,16000,7200,origin/main,default_oltp_sink_on,75,newOrderLatency90
2025-06-19 22:37:38,perf9,16000,7200,origin/main,default_oltp_sink_on,205232,tpmC
2025-06-20 00:44:25,perf7,5000,3600,origin/main,default,64244,tpmC
2025-06-20 00:44:25,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-20 01:53:51,perf3,16000,7200,origin/stable-25-1-2,default,205326,tpmC
2025-06-20 01:53:51,perf3,16000,7200,origin/stable-25-1-2,default,71,newOrderLatency90
2025-06-20 02:44:21,perf7,5000,3600,origin/stable-25-1-1,default,64260,tpmC
2025-06-20 02:44:21,perf7,5000,3600,origin/stable-25-1-1,default,17,newOrderLatency90
2025-06-20 03:02:57,perf9,16000,7200,origin/stable-25-1-1,default_oltp_sink_on,205106,tpmC
2025-06-20 03:02:57,perf9,16000,7200,origin/stable-25-1-1,default_oltp_sink_on,85,newOrderLatency90
2025-06-20 04:06:29,perf3,12000,1800,origin/stable-25-1-2,latency,154260,tpmC
2025-06-20 04:06:29,perf3,12000,1800,origin/stable-25-1-2,latency,38,newOrderLatency90
2025-06-20 05:03:22,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-20 05:03:22,perf7,5000,3600,origin/main,default,64288,tpmC
2025-06-20 07:06:39,perf9,16000,7200,origin/main,default_oltp_sink_on,205243,tpmC
2025-06-20 07:06:39,perf9,16000,7200,origin/main,default_oltp_sink_on,71,newOrderLatency90
2025-06-20 08:46:56,perf3,16000,7200,origin/stable-25-1-analytics,default,93,newOrderLatency90
2025-06-20 08:46:56,perf3,16000,7200,origin/stable-25-1-analytics,default,205092,tpmC
2025-06-20 09:12:28,perf7,5000,3600,origin/main,default,64303,tpmC
2025-06-20 09:12:28,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-06-20 10:43:11,perf9,16000,7200,origin/main,default_oltp_sink_on,69,newOrderLatency90
2025-06-20 10:43:11,perf9,16000,7200,origin/main,default_oltp_sink_on,205285,tpmC
2025-06-20 10:46:19,perf2,16000,7200,origin/main,default,204825,tpmC
2025-06-20 10:46:19,perf2,16000,7200,origin/main,default,208,newOrderLatency90
2025-06-20 11:10:10,perf3,12000,1800,origin/stable-25-1-analytics,latency,154147,tpmC
2025-06-20 11:10:10,perf3,12000,1800,origin/stable-25-1-analytics,latency,39,newOrderLatency90
2025-06-20 11:23:55,perf7,5000,3600,origin/main,default,64295,tpmC
2025-06-20 11:23:55,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-20 13:32:21,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-20 13:32:21,perf7,5000,3600,origin/main,default,64257,tpmC
2025-06-20 14:39:17,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,1750,newOrderLatency90
2025-06-20 14:39:17,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,195498,tpmC
2025-06-20 15:05:07,perf9,16000,7200,origin/main,default_oltp_sink_on,205163,tpmC
2025-06-20 15:05:07,perf9,16000,7200,origin/main,default_oltp_sink_on,81,newOrderLatency90
2025-06-20 15:59:35,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-20 15:59:35,perf7,5000,3600,origin/main,default,64276,tpmC
2025-06-20 16:14:43,perf3,16000,7200,origin/stable-25-1,default,76,newOrderLatency90
2025-06-20 16:14:43,perf3,16000,7200,origin/stable-25-1,default,205249,tpmC
2025-06-20 18:25:24,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-06-20 18:25:24,perf7,5000,3600,origin/main,default,64272,tpmC
2025-06-20 18:41:22,perf3,12000,1800,origin/stable-25-1,latency,154124,tpmC
2025-06-20 18:41:22,perf3,12000,1800,origin/stable-25-1,latency,42,newOrderLatency90
2025-06-20 18:59:51,perf9,16000,7200,origin/main,default_oltp_sink_on,68,newOrderLatency90
2025-06-20 18:59:51,perf9,16000,7200,origin/main,default_oltp_sink_on,205331,tpmC
